as_of,value
2016-03-16,1097.5
2016-03-23,1089.8
2016-03-30,1100.7
2016-04-06,1101.8
2016-04-13,1093.2
2016-04-20,1110.8
2016-04-27,1109.6
2016-05-04,1120.4
2016-05-11,1115.7
2016-05-18,1099.0
2016-05-25,1079.4
2016-06-01,1066.3
2016-06-08,1052.2
2016-06-15,1043.4
2016-06-22,1038.9
2016-06-29,1050.8
2016-07-06,1039.8
2016-07-13,1047.9
2016-07-20,1053.3
2016-07-27,1026.3
2016-08-03,1022.5
2016-08-10,1023.3
2016-08-17,1012.5
2016-08-24,1004.0
2016-08-31,981.3
2016-09-07,982.7
2016-09-14,963.7
2016-09-21,942.5
2016-09-28,946.5
2016-10-05,916.3
2016-10-12,902.9
2016-10-19,905.0
2016-10-26,902.6
2016-11-02,907.0
2016-11-09,907.3
2016-11-16,912.0
2016-11-23,921.5
2016-11-30,923.5
2016-12-07,935.4
2016-12-14,950.0
2016-12-21,965.8
2016-12-28,986.5
2017-01-04,949.5
2017-01-11,958.8
2017-01-18,966.6
2017-01-25,962.9
2017-02-01,965.3
2017-02-08,965.0
2017-02-15,964.4
2017-02-22,966.1
2017-03-01,970.3
2017-03-08,962.9
2017-03-15,961.2
2017-03-22,965.1
2017-03-29,986.0
2017-04-05,992.7
2017-04-12,984.9
2017-04-19,974.9
2017-04-26,980.2
2017-05-03,992.5
2017-05-10,981.5
2017-05-17,986.4
2017-05-24,987.1
2017-05-31,993.6
2017-06-07,996.8
2017-06-14,968.4
2017-06-21,978.7
2017-06-28,973.3
2017-07-05,946.3
2017-07-12,960.1
2017-07-19,969.9
2017-07-26,977.4
2017-08-02,969.2
2017-08-09,979.9
2017-08-16,987.1
2017-08-23,996.1
2017-08-30,1023.3
2017-09-06,1007.2
2017-09-13,1023.4
2017-09-20,1043.9
2017-09-27,1059.1
2017-10-04,1069.2
2017-10-11,1063.8
2017-10-18,1061.7
2017-10-25,1067.3
2017-11-01,1047.5
2017-11-08,1051.4
2017-11-15,1032.6
2017-11-22,1028.6
2017-11-29,1042.7
2017-12-06,1052.7
2017-12-13,1049.8
2017-12-20,1078.7
2017-12-27,1080.3
2018-01-03,1086.7
2018-01-10,1111.3
2018-01-17,1118.8
